Date,Open,High,Low,Close,Volume
2018-02-02 08:00:00,9181,9213,7960,8890.9,123340.81540421
2018-02-03 08:00:00,8890,9499,8180,9225.06926588,51910.03301381
2018-02-04 08:00:00,9223.9,9410,7809,8185.2,74417.19860811
2018-02-05 08:00:00,8185.2,8380,6651,6946.6,131291.80006036
2018-02-06 08:00:00,6948.6,7880,6000,7678.8,192767.51589836
2018-02-07 08:00:00,7677.2,8488.9,7175.1,7586.9,106698.95836063
2018-02-08 08:00:00,7585,8648.9,7565,8239.7,77616.13731753
2018-02-09 08:00:00,8239.8,8750,7724.9,8678.1,63038.20332767
2018-02-10 08:00:00,8679.1,9074.9,8151.3,8563,68145.76424786
2018-02-11 08:00:00,8563,8570,7851,8069.3,52226.57572134
2018-02-12 08:00:00,8070.7,9000,8069.57681296,8902.9,51386.55107161
2018-02-13 08:00:00,8902.8,8952.9,8313.52192073,8511.6,39510.97625897
2018-02-14 08:00:00,8512.1,9489,8512.1,9455.5,50355.10445747
2018-02-15 08:00:00,9452.8,10176,9338,9996,67559.44509757
2018-02-16 08:00:00,9996,10271,9670,10162,43868.12020493
2018-02-17 08:00:00,10161,11084,10049,11062,52814.53068791
2018-02-18 08:00:00,11062,11250,10122,10400,69821.77417197
2018-02-19 08:00:00,10399,11250,10308,11172,50701.38956789
2018-02-20 08:00:00,11172,11788,11100,11211,60919.59904305
2018-02-21 08:00:00,11212,11239,10200,10450,76960.8730687
2018-02-22 08:00:00,10451,10915,9740,9826.5,71231.4916942
2018-02-23 08:00:00,9826.4,10395,9583.1,10144,59075.59463978
2018-02-24 08:00:00,10143,10500,9350.3,9666.3,55697.19406067
2018-02-25 08:00:00,9665.6,9840,9280.4,9583,30561.64547224
2018-02-26 08:00:00,9579,10439,9359.9,10320,45959.25163133
2018-02-27 08:00:00,10321,10888,10125,10582,39700.54163029
2018-02-28 08:00:00,10583,11065,10261,10315,43849.4721757
2018-03-01 08:00:00,10314,11095,10210,10908,33869.22445966
2018-03-02 08:00:00,10920,11189,10762,11024,28855.828629480002
2018-03-03 08:00:00,11025,11530,11025,11454.95955159,30650.73751883
2018-03-04 08:00:00,11454,11549,11050,11500,28076.33766207
2018-03-05 08:00:00,11500,11700,11356,11402,27673.45862513
2018-03-06 08:00:00,11402,11411,10567,10720,44204.34909731
2018-03-07 08:00:00,10719,10899,9400,9910.6,75229.1298207
2018-03-08 08:00:00,9910.5,10112,9025,9300,67737.89183319
2018-03-09 08:00:00,9300,9428,8342,9216.2,98209.14736199
2018-03-10 08:00:00,9216.1,9506.4,8670.9,8769.9,52532.10288514
2018-03-11 08:00:00,8772.5,9729,8428,9527.7,70479.03366867
2018-03-12 08:00:00,9525.9,9900,8770,9130.2,67584.63439057
2018-03-13 08:00:00,9130.2,9482.4,8822,9135.2,61535.84281184
2018-03-14 08:00:00,9136,9439.6,7916,8176,78853.59717725
2018-03-15 08:00:00,8175.6,8418,7665.1,8250.1,82546.4115633
2018-03-16 08:00:00,8249.5,8604.5,7902,8250,56404.93713158
2018-03-17 08:00:00,8250,8367,7728.1,7845,48918.44713816
2018-03-18 08:00:00,7838.6,8300,7240,8200.3,88941.82113808
2018-03-19 08:00:00,8200.3,8717,8085.7,8600.2,73251.92027749
2018-03-20 08:00:00,8600.2,9040,8305.1,8899.7,54284.58176604
2018-03-21 08:00:00,8899.8,9177.5,8752,8888.2,42887.78508745
2018-03-22 08:00:00,8888.3,9095.92211691,8450,8699.3,54388.37095067
2018-03-23 08:00:00,8697.5,8917.6,8271.1,8914.4,44941.30622512
2018-03-24 08:00:00,8917.2,9050.3,8460,8522.6,44193.74054593
2018-03-25 08:00:00,8521.6,8674.4,8364.8,8445,30645.03282707
2018-03-26 08:00:00,8445.1,8499.1,7835.9,8131.12312438,56392.58119403
2018-03-27 08:00:00,8134,8210,7716.6,7784.6,50399.25537628
2018-03-28 08:00:00,7784.7,8120.2,7702.1,7936,35076.69583199
2018-03-29 08:00:00,7936.1,7973,6883,7094,77417.33236497
2018-03-30 08:00:00,7094,7269,6533,6840.4,108209.35704737
2018-03-31 08:00:00,6840.4,7222,6780.06217933,6925.4,68024.05162901
2018-04-01 08:00:00,6925.3,7035.1,6425.1,6816.6,54925.64706135
2018-04-02 08:00:00,6816.7,7132,6769.4,7053.3,45018.58755877
2018-04-03 08:00:00,7053.4,7509.7,7019.9,7405.6,49859.14696603
2018-04-04 08:00:00,7405.6,7422,6670,6786,53718.82875797
2018-04-05 08:00:00,6785.9,6938,6564.9,6769,45852.05082436
2018-04-06 08:00:00,6770.4,6864,6500.2,6610,42142.63100791
2018-04-07 08:00:00,6610.3,7080,6599.9,6892.6,40604.30992209
2018-04-08 08:00:00,6892.62150518,7127,6883,7023.9,29326.29649253
2018-04-09 08:00:00,7023.9,7189,6611,6770.1,75966.61404985
2018-04-10 08:00:00,6770.1,6897.4,6650,6837.1,26152.80687197
2018-04-11 08:00:00,6836.1,7017.4,6794,6943.1,29543.21336051
2018-04-12 08:00:00,6943.1,8087,6753,7912,94578.84574316
2018-04-13 08:00:00,7911.9,8240,7739.1,7886.9,59903.05842061
2018-04-14 08:00:00,7889.2,8185,7820.5,8005.90324308,26520.47168413
2018-04-15 08:00:00,8007.13719858,8458.8,7997.2,8357.5,31903.36342454
2018-04-16 08:00:00,8357.4,8415.5,7900.3,8056.2,37557.99053678
2018-04-17 08:00:00,8056.2,8185,7823,7888.9,28238.53189988
2018-04-18 08:00:00,7888.9,8237.2,7870.5,8171,29561.23299016
2018-04-19 08:00:00,8172.7,8297.4,8032.2,8273,29215.2810937
2018-04-20 08:00:00,8273.6,8937.5,8219,8865.4,50910.48764688
2018-04-21 08:00:00,8863.3,9069,8616,8912.5,39569.36259725
2018-04-22 08:00:00,8912.4,9048.2,8751.08522139,8791.4,31444.63142715
2018-04-23 08:00:00,8791.4,9011,8769,8940,23257.40469698
2018-04-24 08:00:00,8940.3,9745,8929.9,9646.8,60351.4363934
2018-04-25 08:00:00,9646.9,9767.4,8765.1,8869.2,74563.78705265
2018-04-26 08:00:00,8867.4,9308,8652.2,9269.9,43219.8251838
2018-04-27 08:00:00,9268.9,9381.1,8888.6,8920.1,30153.53624396
2018-04-28 08:00:00,8920.1,9500,8750,9345.7,45082.68295707
2018-04-29 08:00:00,9345.3,9565.1,9180,9400,27317.18897012
2018-04-30 08:00:00,9400,9450,9100,9240.6,23272.44121328
2018-05-01 08:00:00,9240.6,9247.3,8817.97469512,9068.2,25618.29910968
2018-05-02 08:00:00,9071.3,9279.9,8968.3,9236.4,20183.06924246
2018-05-03 08:00:00,9236.4,9875,9161,9759,36486.07108191
2018-05-04 08:00:00,9759,9848,9542.5,9703,24541.75830006
2018-05-05 08:00:00,9703,9990,9685,9861.2,29515.17033612
2018-05-06 08:00:00,9861.3,9964,9454,9658.7,26926.62708883
2018-05-07 08:00:00,9658.6,9677.9,9182.7,9370,25777.51751859
2018-05-08 08:00:00,9370,9471,9045.3,9184.7,25856.47976709
2018-05-09 08:00:00,9184.8,9375.8,8980,9318.2,22806.838093630002
2018-05-10 08:00:00,9318.2,9393.9,9003,9018,23656.32064121
2018-05-11 08:00:00,9018,9018.1,8333.8,8412.4,54491.37206262
2018-05-12 08:00:00,8412.4,8631.7,8204.40576219,8470.8,36656.11285429
2018-05-13 08:00:00,8471.4,8760,8318.3,8683.6,22901.02790398
2018-05-14 08:00:00,8683.5,8884.5,8271,8670.8,37154.66777466
2018-05-15 08:00:00,8670.8,8855.7,8415,8467.5,26208.30282469
2018-05-16 08:00:00,8468.3,8492.7,8100,8336.1,32761.81738899
2018-05-17 08:00:00,8336,8482.2,7982.5,8054.3,25198.75333045
2018-05-18 08:00:00,8054.8,8277.2,7925,8238.9,23441.86359754
2018-05-19 08:00:00,8239,8468,8140.2,8231,14145.51584136
2018-05-20 08:00:00,8230.9,8597.9,8171.5,8523.7,15500.06161263
2018-05-21 08:00:00,8523.7,8644,8309.1,8399.6,17243.42785131
2018-05-22 08:00:00,8393.4,8408.28483299,7943.3,7977.85004461,20533.75166684
2018-05-23 08:00:00,7977.5,8020,7402.7,7494.8,41682.56642389
2018-05-24 08:00:00,7494.75035778,7729.83193573,7260,7576.7,38874.00093748
2018-05-25 08:00:00,7576.7,7654.1,7318.2,7456.7,25874.77784019
2018-05-26 08:00:00,7457,7624.1,7281,7327.7,13810.01732345
2018-05-27 08:00:00,7328.3,7425.4,7211.1,7339.7,16174.92718596
2018-05-28 08:00:00,7339.6,7437.7,7062.3,7097.9,26677.86919628
2018-05-29 08:00:00,7097.8,7536,7040,7465.2,27898.86827943
2018-05-30 08:00:00,7465.3,7560,7270.5,7375.12085307,22083.1286555
2018-05-31 08:00:00,7375.2,7599.7,7338,7485.8,19464.90994361
2018-06-01 08:00:00,7485.9,7599.8,7329.18847938,7521,19041.11552011
2018-06-02 08:00:00,7521.1,7698.8,7441.5,7638.1,17363.61246282
2018-06-03 08:00:00,7638,7779,7600,7718,13796.12597233
2018-06-04 08:00:00,7718.1,7764,7451.1,7488.3,18132.68188151
2018-06-05 08:00:00,7488.4,7675,7372,7621.9,16741.56378202
2018-06-06 08:00:00,7622.2,7700,7491.7,7654,18269.76321759
2018-06-07 08:00:00,7654,7756.3,7624.7,7688.9,11037.50621419
2018-06-08 08:00:00,7689,7697,7543.6,7615.1,12198.64324961
2018-06-09 08:00:00,7615.2,7685,7450,7498.5,7242.26022178
2018-06-10 08:00:00,7498.5,7498.6,6618.9,6758,57822.89152512
2018-06-11 08:00:00,6757.9,6899,6629.7,6873.3,22377.74129318
2018-06-12 08:00:00,6873.4,6873.4,6436.1,6543.9,32008.31280289
2018-06-13 08:00:00,6543.9,6611.7,6107.87718467,6295.1,45577.5818617
2018-06-14 08:00:00,6295,6736.52103872,6269.5,6633.7,33064.78236384
2018-06-15 08:00:00,6633.8,6659,6300.2,6385,21286.50090833
2018-06-16 08:00:00,6386,6559.7,6330,6485.9,13697.17619407
2018-06-17 08:00:00,6489,6573,6424.8,6438.4,9441.01666592
2018-06-18 08:00:00,6443,6849.7,6370.76958739,6709.2,26388.77690252
2018-06-19 08:00:00,6709.2,6848.2,6655,6735.5,17375.77019893
2018-06-20 08:00:00,6734.8,6825,6560,6760.4,18710.81266634
2018-06-21 08:00:00,6760.4,6788.8,6679.3,6715.2,10651.51052388
2018-06-22 08:00:00,6715.2,6731,5910.8,6042.6,55250.23591312
2018-06-23 08:00:00,6042.6,6259,6013,6151.92764906,20704.40327842
2018-06-24 08:00:00,6152,6249.7,5755,6148.0390596,45503.78957212
2018-06-25 08:00:00,6148.1,6341,6068.5,6246.6,27914.04128798
2018-06-26 08:00:00,6249.1,6280.8,6050.2,6073.4,18843.10466423
2018-06-27 08:00:00,6073.4,6192.7,5984.9,6133.08668215,18270.22724176
2018-06-28 08:00:00,6133.08668215,6170.9,5822.3,5848.1,17949.126096
2018-06-29 08:00:00,5850,6302,5780,6208.1,33933.19090224
2018-06-30 08:00:00,6208.2,6545.5,6195.2,6391.5,23879.20965955
2018-07-01 08:00:00,6391.6,6439.9,6260,6349.7,11380.24355273
2018-07-02 08:00:00,6349.3,6681.2,6275,6617.6,26915.25482506
2018-07-03 08:00:00,6617.2,6675.2,6470.5,6509,17272.5256209
2018-07-04 08:00:00,6509.3,6784.9,6414.1,6590,22494.26066353
2018-07-05 08:00:00,6589.9,6704.7,6423.4,6531.3,23150.04261631
2018-07-06 08:00:00,6532.4,6641.78437543,6451.9,6602.2,14951.20398901
2018-07-07 08:00:00,6602.2,6839.4,6511,6761.8,15296.13130813
2018-07-08 08:00:00,6761.7,6801.9,6666.1,6707,13709.87022745
2018-07-09 08:00:00,6707,6820,6616.6,6666.9,16304.25057021
2018-07-10 08:00:00,6667,6685.8,6260.1,6301.8,28022.17128845
2018-07-11 08:00:00,6301.8,6407.9,6286.3,6377.8,16406.84890675
2018-07-12 08:00:00,6377.7,6377.7,6079.9,6249,24995.95419557
2018-07-13 08:00:00,6249,6339.9,6125,6220,20085.52601281
2018-07-14 08:00:00,6219.7,6320,6179.2,6250,8904.96079449
2018-07-15 08:00:00,6250,6389,6230.3,6347.2,10997.92007258
2018-07-16 08:00:00,6347.2,6750,6327.1,6729.2,31001.88370638
2018-07-17 08:00:00,6729.2,7483.9,6666,7319.8,48125.1686294
2018-07-18 08:00:00,7319.8,7588,7246.5,7379.4,39618.93100468
2018-07-19 08:00:00,7379.7,7560,7281.4,7473.5,22194.1907799
2018-07-20 08:00:00,7473.5,7685.2,7273.1,7333.1,32744.68094293
2018-07-21 08:00:00,7333.1,7459,7221,7403.4,11412.43123891
2018-07-22 08:00:00,7403.3,7575,7329.1,7397.6,17184.04306544
2018-07-23 08:00:00,7398.7,7820,7374,7719.8,47519.83553537
2018-07-24 08:00:00,7718.9,8506.7,7690,8390,64736.6298672
2018-07-25 08:00:00,8389.9,8488.1,8073,8178.4,36972.15077733
2018-07-26 08:00:00,8175.6,8323.1,7869.6,7939,32809.57622714
2018-07-27 08:00:00,7939,8291,7815.08505617,8188,34223.94888331
2018-07-28 08:00:00,8187.9,8262,8055,8235.6,13681.6212255
2018-07-29 08:00:00,8235.7,8313.3,8123,8221,10190.34115538
2018-07-30 08:00:00,8220.1,8301.7283857,7861.2,8179.5,37580.30736231
2018-07-31 08:00:00,8178.9,8178.9,7664.8977045,7731.3,43560.67997661
2018-08-01 08:00:00,7737.9,7756.1,7440.2,7606,30739.38633855
2018-08-02 08:00:00,7606.6,7713,7450,7535.2,17747.41208629
2018-08-03 08:00:00,7533.3,7533.3,7282.1,7420,30882.54226465
2018-08-04 08:00:00,7420.3,7492.2,6928.8,7013.21565493,31717.81919556
2018-08-05 08:00:00,7013.21567835,7090,6890,7025.8,17680.66564559
2018-08-06 08:00:00,7025.2,7153.6,6847,6941.2,18120.47113438
2018-08-07 08:00:00,6941.3,7150,6677,6718.8,32246.21704777
2018-08-08 08:00:00,6718.7,6720.1,6128.2,6280.7,53882.16435117
2018-08-09 08:00:00,6280.7,6628,6183,6533.6,33388.96116206
2018-08-10 08:00:00,6533.6,6573.8,6010,6146.7,43498.80326315
2018-08-11 08:00:00,6147.1,6499.5,6008.1,6233.1,37125.25317464
2018-08-12 08:00:00,6233.1,6499,6162,6313.9,23052.41984224
2018-08-13 08:00:00,6313.9,6548.3,6137.6,6251.9,32330.83409617
2018-08-14 08:00:00,6251.9,6251.9,5858.6,6189,52699.45449514
2018-08-15 08:00:00,6189,6647.6,6180.00532947,6270.2,66221.75457258
2018-08-16 08:00:00,6270.2,6476.7,6212.9,6315.6,25144.38523021
2018-08-17 08:00:00,6314.6,6592.9,6290,6584.04649746,26770.07872818
2018-08-18 08:00:00,6585.9,6619.5,6300,6391.2,19731.247824860002
2018-08-19 08:00:00,6391.1,6550.3,6309.3,6485.1,15354.06077899
2018-08-20 08:00:00,6485.1,6524,6230,6255.9,31723.09333823
2018-08-21 08:00:00,6255.9,6526.2,6245,6479.1,29502.96302149
2018-08-22 08:00:00,6480.6,6899,6250.3,6363.8,58965.95637272
2018-08-23 08:00:00,6363.8,6566.63554152,6350,6527.2,19945.67148007
2018-08-24 08:00:00,6527.2,6728.6,6451,6693.6,20203.72476298
2018-08-25 08:00:00,6693.3,6799.7,6670,6732.9,16877.246823640002
2018-08-26 08:00:00,6733,6789,6557,6707,16762.38073037
2018-08-27 08:00:00,6707,6942.2,6652.7,6909.4,24210.36747249
2018-08-28 08:00:00,6909.5,7127.9,6872,7079.9,30066.23846971
2018-08-29 08:00:00,7079.7,7139.4,6924.26926081,7039,19976.74975784
2018-08-30 08:00:00,7039.0020077,7060,6802.1,6986,24594.18385269
2018-08-31 08:00:00,6986.1,7100,6881.6,7014.6,19124.18541091
2018-09-01 08:00:00,7013.5,7269.9,7011.3,7197.4,21397.10480916
2018-09-02 08:00:00,7197.5,7429.2,7135.3,7300,44681.53808284
2018-09-03 08:00:00,7300.1,7369,7200,7267.8,22308.27099887
2018-09-04 08:00:00,7267.6,7415.4,7246.2,7358.9,20838.9735275
2018-09-05 08:00:00,7358.9,7404,6700,6704,55776.25998054
2018-09-06 08:00:00,6704,6731.3,6302.2,6516.1,53002.51715838
2018-09-07 08:00:00,6516,6549.5,6322.8,6397,20748.83818417
2018-09-08 08:00:00,6397,6475.5,6119.5,6184.944416,21852.7537752
2018-09-09 08:00:00,6185,6458.9,6140.5,6239.9,16462.59491812
2018-09-10 08:00:00,6240,6373.6771888,6219,6314.9,14490.24858972
2018-09-11 08:00:00,6314.9,6399.6,6170,6290.9,16610.20964301
2018-09-12 08:00:00,6292.3,6355,6202.8,6332.41672182,16194.122673240001
2018-09-13 08:00:00,6334.2,6528.4,6333.4,6489,19246.7465317
2018-09-14 08:00:00,6489.1,6596.5,6355.2,6480.1,16375.39628121
2018-09-15 08:00:00,6480.2,6572.2,6465.6,6512.8,8359.64217691
2018-09-16 08:00:00,6512.8,6520.6,6370.2,6498.4,8728.54934508
2018-09-17 08:00:00,6498.5,6543.3,6202.8,6252,23545.71896513
2018-09-18 08:00:00,6251.9,6384,6228.1,6335.4,16082.08007503
2018-09-19 08:00:00,6334.5,6549.9,6100,6390.9,29900.60492905
2018-09-20 08:00:00,6392.7,6584,6340,6493.9074816,16688.38643048
2018-09-21 08:00:00,6493.94240058,6790.5,6473.8,6762.1,36993.67158762
2018-09-22 08:00:00,6761.8,6840.9,6502.2,6723,18261.03841301
2018-09-23 08:00:00,6723.1,6785.9,6661.5,6710,8513.9874463
2018-09-24 08:00:00,6710.03023581,6721.7,6555,6585.1,17766.50651821
2018-09-25 08:00:00,6585,6585.1,6328,6442.8,20238.00132181
2018-09-26 08:00:00,6442.70984901,6558,6382.5,6462.4,13811.66757362
2018-09-27 08:00:00,6462.3,6745,6436.7,6691.2,18368.03319086
2018-09-28 08:00:00,6691.4,6826.41966538,6541.9,6635.2,27892.96665576
2018-09-29 08:00:00,6635.1,6635.1,6454.2,6597.3,17305.62689609
2018-09-30 08:00:00,6597.2,6662.8,6529.6,6622.4,8494.15367217
2018-10-01 08:00:00,6622.3,6660,6500,6601.9,10358.01159668
2018-10-02 08:00:00,6602,6644.7,6467.9,6527.5,12037.34795378
2018-10-03 08:00:00,6530.1,6555.1,6424.6,6503.2,14574.47382217
2018-10-04 08:00:00,6503.1,6648.8,6495.2,6590.4,11474.39056433
2018-10-05 08:00:00,6591.1,6741.4366438,6506.6,6639.9,12447.96376063
2018-10-06 08:00:00,6639.9,6648.2,6563.7,6595.2,5805.93011072
2018-10-07 08:00:00,6595.1,6640.4,6525,6609.4,5815.84752757
2018-10-08 08:00:00,6609.4,6730,6585.9,6673.2,12698.95429863
2018-10-09 08:00:00,6673.3,6682,6605,6663,8062.04705402
2018-10-10 08:00:00,6663,6663.1,6513.52952635,6630.07445752,13830.60692353
2018-10-11 08:00:00,6630,6630.07445752,6220.4,6251.9,41613.89121917
2018-10-12 08:00:00,6251.9,6353.4,6220.3,6291.9,10404.9017863
2018-10-13 08:00:00,6292,6333.7,6280.3,6326.5,5818.15127352
2018-10-14 08:00:00,6326.4,6399.3,6302.5,6336.4,11230.37375956
2018-10-15 08:00:00,6336.4,7788,6294.6,6742,85004.09013966
2018-10-16 08:00:00,6742,6897.6,6669.1,6754.2,15664.78024732
2018-10-17 08:00:00,6754.2,6794,6674.3,6736,8881.72240553
2018-10-18 08:00:00,6735.6,6779.9,6566.7,6613.2,12537.27772909
2018-10-19 08:00:00,6613.3,6639.5,6518.2,6525.1,11238.91666536
2018-10-20 08:00:00,6524.3,6611,6511,6581.5,4647.7118996
2018-10-21 08:00:00,6586.7,6660.8,6581.2,6590.9,4419.77909688
2018-10-22 08:00:00,6590.053594,6627.9,6535.1,6567.3,6072.66381619
2018-10-23 08:00:00,6567.3,6591.6,6525.3,6550,8864.25252889
2018-10-24 08:00:00,6550,6626.3,6536,6554.1,8522.94129783
2018-10-25 08:00:00,6554.09671891,6568.7,6462.9,6528,8712.49773075
2018-10-26 08:00:00,6528.1,6597.4,6511,6531.47722621,7424.57685252
2018-10-27 08:00:00,6531.5,6560,6476.9,6500.2,6970.88364137
2018-10-28 08:00:00,6500.1,6513.88357334,6451,6490.1,6843.47914282
2018-10-29 08:00:00,6490.17717293,6512,6320.8,6346.5,19574.109039080002
2018-10-30 08:00:00,6346.5706824,6383.6,6302,6330.1,10740.01514596
2018-10-31 08:00:00,6330.1,6419.8,6242.1,6368.3871592,9959.01651063
2018-11-01 08:00:00,6368.4,6443.9,6352.90247884,6406.1,9158.8072002
2018-11-02 08:00:00,6406.2,6456.1,6389.9,6427,8076.8256268
2018-11-03 08:00:00,6427,6432.4,6323,6389.1,11439.56311664
2018-11-04 08:00:00,6389.2,6529.4,6357.9,6491.7,8995.17774531
2018-11-05 08:00:00,6491.8,6500.6,6435.3,6470.2,4814.66368565
2018-11-06 08:00:00,6470.10159871,6527.7,6447.4,6522.2,7316.03711808
2018-11-07 08:00:00,6520.1,6615,6511,6572.9,10726.80109009
2018-11-08 08:00:00,6573,6585,6460,6475.3,11620.28919248
2018-11-09 08:00:00,6479.5,6504.4,6385,6418.7,10457.6712687
2018-11-10 08:00:00,6418.6,6469.3,6414.4,6431.1,3253.04931152
2018-11-11 08:00:00,6431.1,6459.9,6357.8,6447.9,7342.79990858
2018-11-12 08:00:00,6448,6481,6418.8,6446.9,7299.40396274
2018-11-13 08:00:00,6446.99331314,6501.1,6397.1,6459.0694273,10131.99635021
2018-11-14 08:00:00,6459.0694273,6485.8,5678,5922.4,69298.52905989
2018-11-15 08:00:00,5922.31371947,5940,5432,5749.6,49912.96671128
2018-11-16 08:00:00,5749.6,5777.5,5530.92446993,5655.7,18454.63552446
2018-11-17 08:00:00,5655.7,5661.1,5569.1,5628.3,7999.3839047
2018-11-18 08:00:00,5626.7,5745.6,5620.9,5659.5,9551.96875045
2018-11-19 08:00:00,5659.5,5659.5,4855,4920.7,74205.93797092
2018-11-20 08:00:00,4920.7,5056.26569276,4303.5,4571,117312.44063274
2018-11-21 08:00:00,4570.9,4787.3,4412.3,4662.7,44377.02039069
2018-11-22 08:00:00,4664.7,4723.7,4342.1,4369.6,28885.33565437
2018-11-23 08:00:00,4370.7,4495,4210,4422.7,36101.64169775
2018-11-24 08:00:00,4422.8,4529,3819.4,3929.9,51143.02495781
2018-11-25 08:00:00,3928.4,4233.2,3657.6,4089.1,82180.1499526
2018-11-26 08:00:00,4086.5,4207.1,3695.5,3864.1,64117.27258253
2018-11-27 08:00:00,3863.9,3959.40864054,3684.1,3882.7,46272.69825637
2018-11-28 08:00:00,3883.4,4447.6,3882.9,4305,65259.12625498
2018-11-29 08:00:00,4305,4488,4167.2,4321.9,41125.26147183
2018-11-30 08:00:00,4323.3,4368.8,3950,4039.5,42453.78265813
2018-12-01 08:00:00,4038.5,4340,3964.5,4241.3,27504.18001921
2018-12-02 08:00:00,4241.35765523,4369.8,4113,4173,24479.40365474
2018-12-03 08:00:00,4172.9457484,4189.8,3830.1,3901.2,36855.83412366
2018-12-04 08:00:00,3903,4135.9,3785.5,3981.9,33692.11082713
2018-12-05 08:00:00,3982.2,4000.77105811,3750,3772.9,28429.76217334
2018-12-06 08:00:00,3771.4,3922.7,3503,3531,58288.29511648
2018-12-07 08:00:00,3531,3630,3277.6,3460,74094.33395142
2018-12-08 08:00:00,3460.1,3800.1,3316.1,3506,39086.81725527
2018-12-09 08:00:00,3506,3789,3465.4,3642.3,25081.11312013
2018-12-10 08:00:00,3642.1,3709.7,3475.8,3523,22610.48019075
2018-12-11 08:00:00,3523.2,3551.5,3381.8,3435.2813778,24048.15052396
2018-12-12 08:00:00,3435.2,3617.4,3415,3535.6,20930.78079168
2018-12-13 08:00:00,3535.7,3547.1,3317,3354.3,22248.78627842
2018-12-14 08:00:00,3354.3,3395.2,3224,3281.7,28559.12702574
2018-12-15 08:00:00,3281.7,3324.2,3215.2,3283.4,17889.93798464
2018-12-16 08:00:00,3282.3,3383,3276.2,3301.5,19106.50200439
2018-12-17 08:00:00,3300.1,3744.8,3280,3625,35727.82574485
2018-12-18 08:00:00,3623.9,3799.9,3546.9,3780.8,29430.99808194
2018-12-19 08:00:00,3780.7,4043,3756,3810,55272.47553144
2018-12-20 08:00:00,3810,4299,3780.1,4214.5,65871.46861935
2018-12-21 08:00:00,4214.5,4300,3902,3976,43526.8235756
2018-12-22 08:00:00,3976.2,4166,3919.3,4135,19530.57495368
2018-12-23 08:00:00,4135.1,4216,4033,4071.7,24473.41822204
2018-12-24 08:00:00,4072.6,4384,4069,4140.7,38002.89161712
2018-12-25 08:00:00,4140.7,4155,3812.1,3909.7,33727.40475193
2018-12-26 08:00:00,3909.6,3990,3812.1,3930,19130.7744517
2018-12-27 08:00:00,3930,3968.8,3686,3712,23614.3245731
2018-12-28 08:00:00,3714.1,4095,3696.3,4036.7,26917.8670826
2018-12-29 08:00:00,4036.8,4099.7,3859.3,3894,18707.06449848
2018-12-30 08:00:00,3893.9,4003.8,3838.9,3977.3,17733.65093712
2018-12-31 08:00:00,3978.5,3986.9,3771,3830.5,15793.32422087
2019-01-01 08:00:00,3832.6286242,3987,3788.1,3963.1,13848.34675163
2019-01-02 08:00:00,3963,4083.470676,3917.9,4048.8,19437.7279894
2019-01-03 08:00:00,4049,4056.64433109,3875.1,3924.3,10748.08371228
2019-01-04 08:00:00,3923.2,3986,3850.1,3954.9,13228.66046469
2019-01-05 08:00:00,3954.9,4014.9,3901,3911.9,14873.96222452
2019-01-06 08:00:00,3911.8,4218,3887.5,4168.4,25179.73225654
2019-01-07 08:00:00,4169.2,4197,4044.9,4113.9,11253.19772953
2019-01-08 08:00:00,4113.9,4215.8,4056,4100,18726.5284933
2019-01-09 08:00:00,4100,4168.9,4010,4083.3,20629.09743813
2019-01-10 08:00:00,4083.3,4143.3,3687.2,3712.8,35020.069459
2019-01-11 08:00:00,3712.8,3777.8,3666.6,3714.8,13129.89632289
2019-01-12 08:00:00,3715.4,3734,3666.6,3702,9295.71358201
2019-01-13 08:00:00,3702,3729,3570,3591,12590.77346096
2019-01-14 08:00:00,3590.9,3799.4,3580,3749.3,14836.12276868
2019-01-15 08:00:00,3749.3,3780.87473393,3623.1,3654.3,13323.05379345
2019-01-16 08:00:00,3653.3,3759.89484429,3642.3589356,3673.6,13227.45774956
2019-01-17 08:00:00,3675.4,3725,3606.2,3722.5,10869.94619333
2019-01-18 08:00:00,3722.5,3723.9,3652.38836809,3675.7,5656.10881239
2019-01-19 08:00:00,3675.7,3882,3673.9,3762.3,13391.46766526
2019-01-20 08:00:00,3762.9,3796.9,3543,3586.1,20626.51085872
2019-01-21 08:00:00,3586.1,3620.1,3548.3,3579.4,10813.62088037
2019-01-22 08:00:00,3579.4,3682.14145688,3462,3639.1,18083.69897146
2019-01-23 08:00:00,3639.1,3677,3591.2,3622.3,7971.47952346
2019-01-24 08:00:00,3621.3,3671.4,3589.45182488,3652.70510422,7867.68982879
2019-01-25 08:00:00,3652.8,3663.5,3580,3628.9,7377.5780389
2019-01-26 08:00:00,3628.9,3750,3622.9,3631.2,13005.57137831
2019-01-27 08:00:00,3631.2,3645.7,3541,3597.1,11448.5096157
2019-01-28 08:00:00,3597.1,3597.9,3445.3,3501.88592973,17023.73763896
2019-01-29 08:00:00,3501.1,3517.5,3422,3477.9,10466.25750145
2019-01-30 08:00:00,3478,3550,3451.2,3529.6,12580.21003153
2019-01-31 08:00:00,3529.7,3574.80983774,3482,3503.8,8572.2863711
2019-02-01 08:00:00,3503.8,3559,3460,3534.7705232,10041.09893455
2019-02-02 08:00:00,3534.9,3581,3498.75973167,3564.2,10889.80625456
2019-02-03 08:00:00,3564.3,3566.8,3470.1,3501.73867085,7874.5480983
2019-02-04 08:00:00,3501.73867085,3522.7,3475.3,3490.4687417,5213.21623762
